Transaction ID;Transaction Date;Denominated Currency;Cost;Client ID;Sales ID
37024;03/05/2019;JPY;41285040;177;25
37025;05/13/2018;SEK;383482;184;99
37026;07/19/2018;AUD;1428443;170;11
37027;03/25/2017;SEK;3677160;192;79
37028;07/03/2018;JPY;25016706;14;37
37029;02/21/2018;NZD;916951;189;70
37030;03/11/2018;EUR;592115;30;56
37031;03/11/2018;AUD;760844;168;53
37032;06/11/2018;JPY;33368643;1;60
37033;09/13/2018;JPY;70466623;77;59
37034;02/15/2018;CAD;1072936;48;42
37035;02/25/2019;CAD;483482;110;91
37036;10/30/2018;DKK;954079;131;49
37037;09/19/2019;AUD;117322;16;54
37038;11/09/2017;SEK;5425960;70;25
37039;08/18/2018;AUD;1129296;165;14
37040;12/07/2019;CHF;773140;65;50
37041;05/16/2019;SEK;6722035;96;90
37042;04/14/2019;SEK;5853990;167;32
37043;05/26/2019;JPY;78545276;144;93
37044;09/09/2017;CAD;1186658;91;34
37045;12/23/2018;GBP;237240;84;60
37046;11/08/2019;CAD;674358;18;10
37047;02/01/2017;EUR;253814;151;31
37048;04/02/2019;SEK;4295987;143;70
37049;01/30/2019;EUR;140683;22;66
37050;12/11/2018;DKK;1938239;54;12
37051;05/03/2019;AUD;890289;170;42
37052;01/20/2017;EUR;305141;86;81
37053;10/19/2018;NZD;273650;189;9
37054;09/29/2017;GBP;632765;84;95
37055;09/09/2018;NZD;1076834;36;25
37056;08/10/2018;DKK;5761814;190;45
37057;09/06/2019;CHF;762663;112;9
37058;09/10/2018;NOK;1445163;128;41
37059;09/29/2017;AUD;269238;80;92
37060;03/25/2017;GBP;53845;117;65
37061;03/06/2017;JPY;99508169;18;71
37062;08/24/2018;SEK;243304;117;48
37063;06/05/2018;NOK;6172118;32;17
37064;11/22/2019;NZD;705784;197;19
37065;01/13/2018;DKK;5179129;90;49
37066;05/05/2019;DKK;1465454;196;71
37067;10/16/2018;AUD;1363973;25;0
37068;11/26/2017;NZD;1044179;66;65
37069;03/21/2018;NZD;544101;14;4
37070;06/22/2017;AUD;802326;169;6
37071;07/11/2017;GBP;349762;31;28
37072;04/21/2019;NOK;1417422;172;95
37073;04/17/2019;NZD;727176;122;56
37074;04/18/2017;SEK;8460957;57;79
37075;12/09/2018;GBP;265675;16;56
37076;12/03/2017;NOK;2897645;133;10
37077;10/08/2017;SEK;8516731;50;96
37078;10/14/2017;CAD;471596;83;19
37079;10/31/2018;AUD;1146223;185;32
37080;07/16/2017;DKK;919069;35;40
37081;05/24/2017;NZD;1207913;77;68
37082;12/14/2018;EUR;592844;58;41
37083;09/10/2018;CAD;326876;75;27
37084;10/31/2017;AUD;1412913;19;7
37085;04/14/2017;CHF;581169;16;53
37086;08/09/2018;NZD;1095245;41;56
37087;12/20/2018;DKK;4453773;26;70
37088;04/03/2019;JPY;32882461;196;62
37089;07/08/2017;SEK;3576878;37;74
37090;11/05/2019;EUR;550004;189;91
37091;06/27/2018;EUR;569580;198;59
37092;01/31/2017;JPY;94238322;110;15
37093;07/21/2017;AUD;233472;46;83
37094;02/01/2017;EUR;110307;158;91
37095;10/07/2018;DKK;1165496;39;24
37096;05/09/2017;CHF;833657;37;31
37097;12/28/2019;EUR;773484;82;1
37098;07/18/2017;JPY;56495140;24;68
37099;08/23/2018;CHF;348344;132;5
37100;03/19/2019;CHF;849426;135;44
37101;02/12/2017;CAD;990142;12;42
37102;07/08/2018;JPY;43945528;97;80
37103;05/06/2019;SEK;2964135;35;88
37104;07/20/2018;AUD;960827;54;84
37105;04/27/2019;CHF;894183;125;42
37106;07/13/2019;CAD;71994;181;42
37107;09/29/2019;EUR;723214;191;50
37108;05/18/2017;GBP;500004;179;10
37109;10/07/2019;NOK;6909640;144;31
37110;04/25/2018;JPY;89221084;70;28
37111;01/31/2018;NOK;3037949;147;63
37112;01/03/2019;CAD;693040;79;32
37113;04/09/2018;NOK;7016805;138;41
37114;09/02/2019;SEK;1722364;77;16
37115;07/01/2019;NZD;474295;77;96
37116;05/17/2018;EUR;730801;142;29
37117;12/29/2018;SEK;4390065;104;29
37118;06/10/2018;NZD;222608;28;88
37119;05/15/2017;NZD;203303;143;6
37120;06/08/2018;JPY;17234683;103;10
37121;08/01/2019;EUR;330619;167;79
37122;03/20/2018;NOK;3846549;135;3
37123;05/14/2017;AUD;955710;151;89
37124;02/14/2019;AUD;786069;84;37
37125;01/06/2017;EUR;16550;133;86
37126;10/23/2017;CHF;334606;22;3
37127;12/16/2017;AUD;1362572;52;80
37128;12/13/2019;CAD;195851;26;63
37129;08/09/2017;JPY;77357405;195;4
37130;03/17/2018;GBP;161647;51;75
37131;11/12/2017;GBP;331949;69;34
37132;09/24/2017;DKK;3878528;23;41
37133;11/13/2019;NZD;1092151;49;62
37134;04/12/2019;AUD;490050;57;18
37135;06/14/2018;CAD;577175;4;56
37136;02/18/2019;SEK;6831457;13;5
37137;09/16/2018;CAD;935380;155;64
37138;04/29/2017;GBP;557970;75;40
37139;12/02/2018;NZD;577147;160;28
37140;10/18/2018;EUR;195960;27;86
37141;02/18/2018;NZD;1161404;30;68
37142;01/11/2017;SEK;9180386;120;81
37143;02/06/2018;GBP;192652;50;95
37144;07/22/2017;EUR;241589;122;81
37145;07/03/2018;CAD;694583;72;50
37146;12/31/2017;JPY;27157843;117;84
37147;05/15/2018;CAD;231931;154;75
37148;10/06/2017;DKK;4597106;110;75
37149;06/15/2018;DKK;570755;102;26
37150;06/06/2019;EUR;246305;166;0
37151;12/02/2017;NZD;435856;126;61
37152;08/16/2018;AUD;1099399;116;74
37153;07/08/2019;JPY;99700350;64;54
37154;01/05/2019;NZD;31588;50;93
37155;02/13/2017;SEK;8696250;176;33
37156;06/30/2017;JPY;44196406;61;38
37157;04/05/2018;GBP;320817;133;64
37158;04/30/2017;JPY;62414411;16;8
37159;06/22/2017;CAD;784614;74;88
37160;01/10/2017;NZD;1063961;67;67
37161;12/06/2018;JPY;21639592;197;6
37162;03/08/2017;GBP;87090;136;35
37163;05/23/2017;JPY;14390303;193;1
37164;08/14/2019;CAD;126585;122;54
37165;08/28/2018;CHF;119814;130;55
37166;10/02/2019;DKK;5509966;98;95
37167;12/06/2017;GBP;604753;70;65
37168;02/04/2019;CAD;272303;159;32
37169;03/09/2019;DKK;5357861;26;6
37170;06/24/2017;AUD;891299;5;47
37171;04/20/2017;DKK;970166;135;48
37172;09/18/2019;SEK;2220369;137;5
37173;11/15/2018;EUR;158505;118;63
37174;06/19/2018;NOK;4651114;14;93
37175;07/20/2017;NOK;6065663;132;4
37176;05/09/2017;AUD;624805;2;43
37177;09/10/2017;NZD;628824;196;11
37178;06/18/2019;JPY;93864948;139;86
37179;08/07/2017;AUD;589201;143;55
37180;08/31/2019;CHF;942874;95;92
37181;08/24/2018;EUR;321502;127;22
37182;08/20/2019;CAD;1304800;22;94
37183;01/13/2018;GBP;704973;197;98
37184;09/19/2019;NOK;3803178;79;13
37185;07/27/2017;NOK;778065;71;61
37186;11/05/2017;JPY;22412766;16;17
37187;12/13/2019;GBP;362819;30;33
37188;08/17/2018;CAD;839983;58;50
37189;12/16/2018;NOK;2085902;11;74
37190;11/27/2018;NOK;7241478;2;51
37191;06/19/2018;NZD;1217446;107;11
37192;05/17/2017;AUD;41329;54;2
37193;01/06/2018;CHF;430959;162;28
37194;02/26/2018;NOK;2513145;192;57
37195;10/24/2019;CHF;857554;29;79
37196;01/22/2019;EUR;675278;134;84
37197;01/08/2018;NOK;3239643;129;79
37198;01/18/2017;NOK;4256856;183;82
37199;09/02/2018;CHF;403613;65;7
37200;04/20/2017;NZD;1172290;179;77
37201;11/14/2018;DKK;3547088;37;63
37202;12/31/2018;AUD;349755;58;65
37203;12/28/2017;CAD;1304686;189;10
37204;10/21/2019;EUR;874038;19;90
37205;12/29/2017;AUD;514317;43;68
37206;06/13/2018;GBP;373597;69;47
37207;05/06/2018;GBP;392952;143;96
37208;12/03/2018;SEK;3770486;163;88
37209;10/12/2019;NZD;1230295;179;55
37210;11/22/2019;CAD;556151;154;91
37211;12/06/2017;DKK;5882320;124;59
37212;08/19/2019;SEK;1505784;0;95
37213;09/30/2018;CAD;1093335;183;71
37214;12/10/2019;CHF;369092;123;75
37215;04/19/2019;NOK;6755267;52;54
37216;10/12/2017;AUD;840218;7;34
37217;06/09/2018;AUD;909524;192;11
37218;03/21/2019;AUD;431503;12;16
37219;12/03/2019;AUD;408833;62;83
37220;11/05/2019;CHF;733970;49;9
37221;01/06/2018;GBP;167651;166;69
37222;01/06/2019;DKK;2586264;5;77
37223;05/18/2019;EUR;658772;5;78
37224;08/17/2017;NOK;4387494;48;91
37225;07/15/2019;EUR;524250;140;42
37226;12/10/2018;JPY;15833315;156;40
37227;02/16/2019;NZD;1228283;86;30
37228;09/10/2017;SEK;8210792;172;54
37229;03/25/2018;CHF;396481;165;97
37230;12/28/2017;NOK;5324606;167;35
37231;09/24/2018;GBP;302112;174;19
37232;12/27/2018;DKK;3987677;179;38
37233;06/17/2017;CHF;942715;142;95
37234;05/26/2018;AUD;941197;68;41
37235;02/25/2019;SEK;6558295;51;85
37236;02/09/2019;CAD;1213020;44;58
37237;03/30/2019;AUD;790049;114;29
37238;03/19/2019;DKK;1468523;9;14
37239;12/02/2018;GBP;458887;159;8
37240;06/27/2017;JPY;61462549;54;57
37241;10/11/2018;AUD;503585;186;34
37242;10/21/2018;CAD;1262354;193;40
37243;04/23/2017;GBP;425506;129;27
37244;07/21/2018;SEK;2826370;117;5
37245;11/16/2018;NZD;593088;99;53
37246;04/12/2018;JPY;98975214;156;96
37247;10/29/2019;GBP;418448;169;74
37248;02/25/2019;EUR;758467;119;91
37249;09/15/2019;GBP;215903;2;32
37250;06/15/2019;NZD;691107;60;48
37251;03/15/2019;CHF;345366;67;5
37252;01/22/2017;CHF;929547;22;82
37253;11/02/2017;NZD;201500;126;15
37254;11/02/2019;CAD;263985;41;89
37255;06/09/2019;NOK;7811354;76;50
37256;07/17/2017;CAD;784761;2;74
37257;02/09/2017;DKK;2443076;94;37
37258;02/19/2019;CAD;66797;166;62
37259;01/05/2018;EUR;35763;123;22
37260;05/13/2017;DKK;1567965;145;13
37261;04/25/2017;CHF;51341;170;75
37262;05/23/2018;GBP;399758;42;57
37263;10/02/2019;NZD;87370;8;24
37264;05/02/2017;JPY;12098638;132;55
37265;02/10/2018;NZD;825137;122;13
37266;04/13/2018;NOK;2267928;199;40
37267;01/12/2017;EUR;252192;135;32
37268;04/08/2019;CHF;949675;197;38
37269;10/08/2019;EUR;31612;165;30
37270;03/11/2019;NZD;1129412;59;35
37271;01/15/2018;CAD;740721;57;62
37272;04/22/2017;GBP;414215;54;84
37273;01/07/2017;CHF;514412;152;2
37274;01/21/2018;GBP;762200;118;35
37275;05/15/2017;SEK;3877243;70;43
37276;08/07/2017;JPY;42928664;182;55
37277;06/18/2017;EUR;658107;84;67
37278;12/21/2017;AUD;1107710;122;58
37279;10/13/2019;NOK;1258628;23;67
37280;09/28/2019;NOK;1054217;31;76
37281;12/07/2018;JPY;43294517;68;73
37282;12/11/2019;DKK;2050068;68;93
37283;04/13/2019;CAD;491324;132;65
37284;07/06/2018;CAD;513347;54;23
37285;09/01/2019;SEK;2129183;87;3
37286;06/09/2017;EUR;457452;60;46
37287;05/10/2019;CHF;785596;63;55
37288;11/14/2019;EUR;676508;143;32
37289;12/04/2017;EUR;420119;95;51
37290;01/10/2017;CAD;715306;104;86
37291;01/18/2017;SEK;101812;39;25
37292;07/29/2017;AUD;437263;127;94
37293;06/02/2019;AUD;981813;71;34
37294;01/21/2017;JPY;105426214;51;64
37295;09/08/2017;EUR;420811;147;71
37296;07/18/2019;SEK;9068259;75;46
37297;04/08/2019;NOK;894517;105;56
37298;09/27/2019;SEK;3178621;84;7
37299;05/12/2019;AUD;1334852;172;3
37300;05/12/2019;SEK;8948612;11;98
37301;08/30/2017;NZD;1203836;170;73
37302;02/02/2018;EUR;178370;115;38
37303;01/28/2019;AUD;971631;155;53
37304;09/22/2017;JPY;105335934;197;97
37305;09/14/2018;EUR;440617;14;67
37306;07/21/2019;CAD;587786;146;85
37307;11/05/2019;AUD;557102;125;14
37308;08/15/2019;CAD;414343;149;21
37309;08/24/2017;CAD;1113154;77;88
37310;01/22/2018;EUR;536199;164;20
37311;11/18/2017;EUR;591370;4;35
37312;08/06/2017;JPY;39498550;17;43
37313;09/11/2017;CAD;1171410;19;47
37314;03/21/2017;NOK;2992394;117;11
37315;08/15/2017;JPY;100401547;196;19
37316;03/30/2019;DKK;346095;57;61
37317;06/24/2017;CAD;563773;79;19
37318;06/19/2017;DKK;3143803;167;17
37319;08/27/2017;SEK;2962278;55;46
37320;10/01/2018;DKK;5255563;134;59
37321;07/10/2019;GBP;488114;114;15
37322;02/21/2018;SEK;1148033;52;87
37323;02/03/2019;AUD;616029;167;69
37324;09/05/2017;NZD;1424166;152;25
37325;10/19/2017;EUR;367531;2;31
37326;08/21/2019;SEK;4009187;14;74
37327;02/05/2019;NOK;6827197;28;7
37328;06/25/2017;GBP;691207;198;66
37329;03/09/2019;NZD;1275709;27;60
37330;09/11/2018;CAD;221287;50;90
37331;09/11/2018;CAD;1236661;129;44
37332;03/25/2018;CAD;531678;71;43
37333;11/12/2019;DKK;4308760;48;47
37334;03/12/2019;EUR;519147;2;76
37335;06/30/2019;CAD;517115;47;22
37336;06/22/2017;NOK;2046030;51;45
37337;11/18/2019;NZD;6701;0;61
37338;05/14/2017;NZD;768838;0;77
37339;09/04/2019;GBP;28218;141;79
37340;04/27/2018;NZD;927911;42;81
37341;05/01/2019;CAD;1226343;132;12
37342;02/06/2019;SEK;4241727;92;75
37343;02/14/2018;EUR;200240;182;24
37344;02/03/2019;NOK;7247693;111;21
37345;06/21/2018;DKK;5051866;135;95
37346;07/16/2018;CAD;313450;186;83
37347;08/16/2019;SEK;2828647;137;20
37348;04/19/2018;NOK;2932430;195;61
37349;06/28/2019;NOK;1814077;4;65
37350;11/02/2017;NZD;1164219;150;45
37351;09/08/2017;SEK;832361;183;66
37352;06/08/2017;NOK;3223259;184;34
37353;07/24/2019;NOK;7616593;98;91
37354;10/30/2019;NZD;795271;135;35
37355;05/10/2019;SEK;8094479;189;89
37356;03/06/2017;NZD;1284861;186;48
37357;10/07/2017;SEK;3146338;104;5
37358;06/10/2018;NZD;1436545;42;47
37359;10/19/2018;AUD;1336246;138;22
37360;11/01/2018;SEK;3958784;31;36
37361;04/21/2017;SEK;6865467;8;51
37362;01/20/2019;DKK;6365471;24;84
37363;10/20/2019;SEK;5887577;129;98
37364;07/02/2018;EUR;598304;158;29
37365;11/16/2019;AUD;91721;113;14
37366;03/19/2019;CHF;630473;58;59
37367;07/23/2018;CHF;845888;152;16
37368;06/27/2017;AUD;216322;71;23
37369;05/25/2017;EUR;866045;96;57
37370;11/19/2018;JPY;78461325;30;5
37371;04/20/2018;AUD;1269661;188;93
37372;05/20/2018;AUD;404879;191;23
37373;01/22/2019;SEK;312979;191;67
37374;05/01/2019;AUD;830504;125;10
37375;06/01/2017;EUR;706466;93;16
37376;07/19/2019;AUD;501854;42;1
37377;05/26/2019;NZD;73985;140;42
37378;10/13/2018;EUR;346390;30;81
37379;09/26/2019;NOK;7816306;1;64
37380;10/10/2017;NOK;315887;91;33
37381;02/16/2017;CHF;102642;144;92
37382;08/11/2018;CHF;699508;67;84
37383;01/17/2017;CAD;174040;39;66
37384;11/13/2018;SEK;1178354;57;72
37385;08/11/2017;JPY;50666112;171;31
37386;04/17/2019;AUD;578133;136;8
37387;09/14/2017;EUR;419247;48;33
37388;01/01/2018;CHF;535279;36;99
37389;02/15/2017;AUD;121834;62;82
37390;07/23/2017;CHF;543696;7;76
37391;12/24/2019;SEK;1047631;50;34
37392;12/27/2018;NZD;1421554;15;45
37393;12/26/2017;CHF;461378;32;88
37394;08/28/2018;CAD;640776;168;73
37395;07/14/2019;CHF;41115;164;93
37396;12/07/2018;NZD;721189;88;9
37397;06/10/2019;CAD;1022535;188;97
37398;07/08/2019;GBP;104592;52;30
37399;07/18/2018;DKK;2760286;139;26
37400;01/24/2018;EUR;701912;46;43
37401;02/07/2017;CHF;931959;149;17
37402;09/27/2019;DKK;4541733;107;97
37403;07/22/2017;SEK;7872017;175;39
37404;03/07/2018;CHF;266396;197;31
37405;04/09/2018;EUR;218783;67;33
37406;06/30/2017;JPY;65150582;122;15
37407;07/09/2019;SEK;5840388;132;58
37408;12/24/2018;SEK;4046240;186;55
37409;10/14/2017;EUR;215305;104;53
37410;07/07/2018;CHF;799227;119;71
37411;05/09/2017;NZD;171912;167;18
37412;04/29/2019;JPY;11063561;124;27
37413;08/01/2017;AUD;905981;2;22
37414;02/15/2017;NZD;934186;92;20
37415;06/18/2019;AUD;1433774;169;88
37416;03/14/2018;CHF;628100;152;82
37417;07/19/2018;JPY;6950788;139;45
37418;05/21/2019;NOK;2337174;109;97
37419;02/03/2018;NZD;628686;55;67
37420;09/11/2018;CAD;176853;20;92
37421;12/20/2019;NZD;794773;159;17
37422;01/25/2018;EUR;502266;82;93
37423;10/19/2017;AUD;1314045;69;89
37424;08/04/2017;GBP;74487;174;48
37425;03/12/2017;DKK;3561721;131;87
37426;02/08/2019;EUR;339009;94;52
37427;08/29/2017;NOK;7718513;21;43
37428;06/09/2019;NZD;1066789;122;92
37429;05/13/2018;SEK;1349626;126;53
37430;03/22/2017;CHF;6586;104;17
37431;11/16/2017;CAD;1234432;180;16
37432;04/10/2018;NZD;807795;185;2
37433;07/16/2017;CHF;241895;74;16
37434;08/19/2017;GBP;498004;108;88
37435;03/14/2017;AUD;483107;74;16
37436;11/05/2017;JPY;40641508;88;27
37437;03/04/2019;NOK;8436779;92;37
37438;01/23/2018;EUR;95417;150;52
37439;03/11/2019;SEK;6854014;106;88
37440;05/09/2017;NOK;7152983;159;66
37441;02/04/2018;CAD;290407;162;21
37442;07/13/2018;NOK;362152;192;72
37443;01/10/2018;SEK;980349;70;72
37444;11/16/2019;AUD;591767;19;5
37445;01/23/2018;NOK;1568020;111;90
37446;07/23/2019;EUR;519499;68;76
37447;11/14/2018;CAD;503064;118;81
37448;10/06/2019;SEK;4032604;22;89
37449;05/23/2018;CHF;714896;79;81
37450;03/29/2018;JPY;20711957;67;80
37451;03/08/2018;AUD;294701;78;95
37452;10/29/2017;JPY;72199187;182;76
37453;10/07/2018;JPY;52396475;11;66
37454;06/30/2018;GBP;312741;17;14
37455;08/13/2018;JPY;20346975;62;71
37456;09/05/2018;JPY;32019851;7;57
37457;01/05/2018;AUD;919775;187;46
37458;09/21/2018;NOK;352006;189;54
37459;09/25/2018;NZD;85473;144;89
37460;08/05/2018;EUR;680818;145;4
37461;05/06/2018;DKK;5068886;139;72
37462;03/13/2018;DKK;300529;136;49
37463;11/14/2019;NOK;6279168;91;60
37464;02/03/2017;NOK;1982382;112;76
37465;06/16/2017;DKK;6254188;48;52
37466;06/09/2018;CHF;342993;145;52
37467;09/21/2019;EUR;223344;13;66
37468;12/09/2019;NZD;165147;95;20
37469;08/17/2018;CAD;1030001;148;25
37470;07/16/2019;CAD;298952;16;71
37471;09/25/2018;NOK;5394450;193;7
37472;09/16/2018;JPY;96457481;2;39
37473;10/22/2019;CAD;27980;26;79
37474;07/06/2018;NOK;4678731;186;89
37475;06/02/2017;CHF;960494;29;64
37476;03/23/2017;AUD;768017;1;69
37477;03/12/2017;GBP;80179;195;8
37478;05/04/2018;JPY;40461728;65;21
37479;02/03/2017;EUR;462616;116;84
37480;10/12/2017;NOK;5143210;85;74
37481;12/26/2019;CAD;1171382;126;37
37482;12/08/2017;JPY;69012518;162;51
37483;08/11/2018;GBP;201021;47;64
37484;03/16/2017;SEK;2133150;78;57
37485;10/30/2018;NOK;7359133;83;97
37486;11/29/2019;CAD;839776;89;15
37487;11/01/2019;EUR;280845;116;32
37488;07/02/2018;JPY;63328072;7;78
37489;04/08/2019;GBP;291492;135;70
37490;11/15/2018;NOK;7982053;18;10
37491;08/07/2019;JPY;42105991;109;62
37492;07/23/2019;JPY;4279333;87;12
37493;03/14/2018;GBP;148707;162;82
37494;10/13/2019;AUD;248369;57;61
37495;06/14/2018;CHF;682792;58;38
37496;04/03/2019;GBP;349729;66;81
37497;10/20/2018;CAD;1134350;47;4
37498;12/22/2019;DKK;171024;15;53
37499;02/27/2018;AUD;424816;43;62
37500;03/23/2019;DKK;2439759;127;72
37501;11/25/2019;SEK;4465674;96;36
37502;10/25/2019;GBP;7083;12;42
37503;04/04/2017;NOK;7604167;79;53
37504;04/13/2018;CAD;233418;105;84
37505;12/25/2017;DKK;3843462;198;0
37506;04/18/2017;AUD;1357841;8;61
37507;05/31/2017;GBP;16994;85;61
37508;01/28/2019;GBP;777666;2;27
37509;02/27/2018;CAD;1266272;123;77
37510;06/13/2018;DKK;4247257;153;46
37511;06/20/2018;EUR;307440;197;66
37512;02/01/2019;SEK;3292511;10;58
37513;01/18/2017;DKK;6317349;38;0
37514;09/23/2017;JPY;47438503;122;48
37515;06/05/2017;DKK;1230756;147;50
37516;06/11/2019;DKK;6029586;169;32
37517;06/17/2019;NZD;305126;43;83
37518;02/06/2017;SEK;5044086;73;66
37519;12/26/2018;NZD;307468;192;57
37520;02/20/2019;NZD;809756;124;34
37521;07/24/2019;CHF;492624;48;71
37522;05/10/2017;GBP;219864;159;97
37523;04/18/2019;NOK;531865;27;92
37524;09/23/2019;SEK;5986931;70;16
37525;09/14/2017;EUR;833280;114;42
37526;04/25/2018;CAD;755013;135;57
37527;10/22/2019;SEK;4102948;62;48
37528;04/23/2017;DKK;3177829;59;97
37529;06/29/2019;NOK;3635662;130;67
37530;08/14/2017;SEK;4018652;124;83
37531;11/26/2019;CHF;9869;108;20
37532;09/21/2018;EUR;626916;151;96
37533;03/23/2018;SEK;9132379;139;44
37534;10/16/2018;DKK;1124630;154;66
37535;04/01/2017;GBP;191539;157;95
37536;04/27/2018;CAD;277274;155;91
37537;07/13/2019;EUR;165645;16;60
37538;05/29/2017;CAD;1156397;145;61
37539;01/30/2019;CHF;472404;124;28
37540;12/28/2019;NZD;605476;176;31
37541;10/02/2019;DKK;3381099;27;83
37542;12/10/2019;EUR;523850;187;99
37543;06/28/2018;NOK;3488748;193;10
37544;07/02/2018;EUR;43629;48;41
37545;08/28/2019;JPY;90257982;112;37
37546;05/31/2019;CAD;15321;10;81
37547;10/19/2017;CHF;960313;193;71
37548;12/23/2018;EUR;807359;129;55
37549;05/10/2017;DKK;851336;151;9
37550;03/24/2018;NZD;522359;39;59
37551;03/09/2019;SEK;7361915;13;20
37552;01/19/2018;AUD;1294969;192;28
37553;03/14/2017;NOK;3497706;11;30
37554;05/11/2017;CHF;879769;137;66
37555;03/21/2017;CAD;972030;94;36
37556;09/01/2019;GBP;738203;29;8
37557;09/03/2019;JPY;11539073;156;75
37558;07/07/2017;NOK;1256053;84;32
37559;12/01/2017;SEK;8389225;198;47
37560;08/30/2019;SEK;7374184;125;75
37561;10/09/2018;NOK;6283245;192;86
37562;09/17/2017;DKK;4503308;88;76
37563;05/27/2017;NZD;1019744;129;26
37564;10/05/2018;CHF;763977;189;78
37565;01/10/2018;CAD;742394;1;32
37566;06/16/2018;DKK;1131900;20;90
37567;02/19/2019;GBP;353533;30;50
37568;04/10/2019;GBP;738019;56;10
37569;07/03/2018;NZD;1168591;1;61
37570;02/05/2017;SEK;6987974;10;93
37571;07/28/2017;NZD;89523;99;45
37572;01/28/2018;AUD;636328;133;42
37573;11/26/2019;DKK;4658530;46;30
37574;04/18/2019;SEK;5787057;71;41
37575;10/12/2017;SEK;5563825;195;74
37576;08/22/2019;NOK;1315883;24;67
37577;08/18/2017;JPY;81029651;27;53
37578;09/18/2019;NZD;180031;108;34
37579;01/16/2017;CHF;759303;106;4
37580;09/13/2017;CAD;465824;138;12
37581;05/16/2018;SEK;5106135;25;40
37582;07/20/2019;CHF;269801;139;31
37583;08/05/2018;CAD;562435;96;46
37584;01/13/2018;GBP;688963;24;26
37585;04/07/2017;NOK;7407426;184;81
37586;04/13/2019;AUD;858358;85;33
37587;03/20/2017;NOK;1920012;187;97
37588;05/16/2017;NOK;4893647;44;0
37589;03/07/2017;JPY;70690831;54;22
37590;04/26/2018;DKK;665586;40;29
37591;10/15/2019;JPY;68712215;28;72
37592;09/19/2017;AUD;569309;183;65
37593;06/03/2018;NOK;2170860;163;22
37594;03/06/2019;CAD;242359;6;40
37595;08/05/2018;GBP;236729;62;50
37596;02/03/2018;GBP;353842;29;57
37597;01/04/2019;CAD;1073735;96;88
37598;09/03/2017;GBP;480793;5;91
37599;12/29/2019;JPY;29351887;119;27
37600;07/16/2017;DKK;5055848;188;81
37601;10/19/2017;NZD;300633;182;21
37602;04/23/2018;EUR;185496;145;90
37603;05/04/2019;NOK;6505581;195;33
37604;04/09/2018;GBP;756652;199;19
37605;09/22/2019;NZD;1174225;10;64
37606;09/24/2018;NOK;2886322;154;95
37607;04/25/2018;NZD;1060296;100;32
37608;01/22/2019;NOK;4233981;128;61
37609;08/09/2018;AUD;1218358;106;79
37610;02/17/2018;JPY;81459945;61;16
37611;10/16/2018;EUR;232964;157;84
37612;02/11/2019;NZD;333245;172;20
37613;03/31/2018;JPY;88301981;121;51
37614;07/22/2017;CAD;1263898;90;76
37615;12/08/2019;CAD;1212282;0;77
37616;06/25/2017;CHF;888518;8;39
37617;10/02/2017;SEK;4927406;16;59
37618;06/18/2017;EUR;595365;71;82
37619;09/24/2018;NZD;470298;25;66
37620;12/09/2017;NZD;1250541;8;47
37621;03/24/2019;JPY;21631559;143;60
37622;04/13/2017;NZD;783027;49;16
37623;04/03/2017;SEK;7429870;22;96
37624;04/07/2018;EUR;524770;20;13
37625;02/14/2017;NOK;1838776;96;77
37626;03/01/2018;DKK;4051424;168;79
37627;11/11/2019;EUR;677455;81;88
37628;10/06/2017;GBP;322416;106;98
37629;01/30/2018;DKK;5078441;55;98
37630;05/10/2019;JPY;81729391;53;92
37631;12/22/2018;SEK;2164808;152;30
37632;11/22/2018;DKK;2276041;132;75
37633;01/25/2018;AUD;1217244;199;72
37634;09/01/2018;DKK;120743;78;96
37635;11/30/2017;NZD;315623;125;57
37636;05/19/2017;JPY;14033328;136;80
37637;11/17/2019;GBP;323835;103;63
37638;04/28/2017;DKK;593460;141;97
37639;05/04/2017;AUD;187618;174;74
37640;11/25/2019;CAD;1163654;117;68
37641;11/06/2019;DKK;1811301;77;98
37642;02/28/2019;SEK;5467516;127;10
37643;08/11/2019;JPY;43953404;8;4
37644;10/03/2017;NOK;249443;177;47
37645;05/27/2018;SEK;5324031;170;95
37646;03/14/2017;SEK;8029932;181;79
37647;03/26/2018;GBP;442853;43;87
37648;03/28/2017;NOK;2300737;141;3
37649;05/31/2018;NZD;246681;151;5
37650;02/21/2019;AUD;56777;31;22
37651;06/28/2019;CAD;1031594;3;48
37652;07/03/2018;DKK;18047;134;8
37653;07/31/2017;AUD;1003631;160;0
37654;01/08/2018;SEK;4212308;44;52
37655;02/15/2017;CAD;838560;90;95
37656;11/09/2018;JPY;79131943;195;39
37657;05/13/2018;SEK;8748596;157;15
37658;07/03/2019;CAD;857574;91;48
37659;11/17/2018;CAD;844266;124;8
37660;01/29/2018;SEK;6231521;173;64
37661;12/05/2018;CHF;676734;29;51
37662;01/16/2017;AUD;258346;48;53
37663;09/20/2018;AUD;533243;161;56
37664;01/10/2018;NOK;8441403;131;83
37665;09/16/2017;CHF;548371;11;46
37666;04/17/2018;NZD;1316989;135;13
37667;11/16/2018;JPY;48836199;153;7
37668;01/25/2019;CHF;723623;159;29
37669;07/24/2019;NZD;1040211;168;11
37670;05/19/2017;GBP;514109;180;47
37671;07/18/2018;DKK;6167907;157;48
37672;02/08/2018;SEK;9100140;118;77
37673;06/04/2017;NOK;4790878;116;71
